ID,pid,MATINH,Urban_Rural,age,gender,Q302,Q303A,Q303B,Q304_1,Q304_2,Q304_3,Q304_4,Q305A1,Q305A2,Q305B1,Q305B2,Q306,Q307,Q308,Q309,Q310A1,Q310A2,Q310B1,Q310B2,Q311,Q305A,Q305B,Q310AA,Q310B,region3,agegroup,weight
6.86793E+14,3,68,2,26,1,10,2,0,3,,,,7,75,3,24,4,1,20000,2,,,,,,th___ nhôm kinh,,,,Central,15-44,4308073
6.66492E+14,1,66,2,41,1,10,2,0,3,,,,8,82,7,45,4,1,999999,2,,,,,,s___a xe,,,,Central,15-44,4308073
6.46342E+14,1,64,2,17,1,9,2,0,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
5.25502E+14,2,52,2,18,1,8,2,0,2,,,,9,92,1,1,1,1,3000,2,,,,,,nông dân,,,,Central,15-44,4308073
3.84042E+14,4,38,2,37,1,12,3,0,3,,,,7,71,6,42,4,1,6000,1,,,,,,Làm th___ S__n,,,,Central,15-44,4308073
6.86742E+14,1,68,2,15,1,8,1,0,3,,,,7,75,21,96,2,1,2000,2,,,,,,làm tóc,,,,Central,15-44,4308073
5.25442E+14,3,52,2,43,1,9,2,0,2,,,,9,92,1,1,1,1,9000,2,,,,,,nông dân,,,,Central,15-44,4308073
4.04282E+14,1,40,2,26,1,9,2,0,2,,,,6,63,1,1,4,2,,,,,,,,LÀM NÔNG,,,,Central,15-44,4308073
3.84072E+14,4,38,2,33,1,12,3,0,2,,,,9,92,1,1,1,1,3000,2,,,,,,làm nông nghi___p + chan nuôi,,,,Central,15-44,4308073
4.04252E+14,4,40,2,30,1,10,2,0,2,,,,5,52,1,1,4,1,10000,2,,,,,,kinh doanh nh___,,,,Central,15-44,4308073
3.83992E+14,2,38,2,28,1,12,3,2,3,,,,9,93,21,96,4,1,20000,1,,,,,,lái xe taxi,,,,Central,15-44,4308073
4.04262E+14,6,40,2,37,1,9,2,1,3,,,,7,72,21,96,4,1,9000,2,,,,,,TH___ HÀN,,,,Central,15-44,4308073
6.46272E+14,3,64,2,41,1,5,0,0,2,,,,6,61,1,1,2,1,0,2,,,,,,"làm nông, làm cà",,,,Central,15-44,4308073
5.65722E+14,1,56,2,16,1,11,2,0,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
5.65742E+14,1,56,2,22,1,12,3,0,1,,,,8,81,3,33,6,1,6000,1,,,,,,Làm công nghi___p g___,,,,Central,15-44,4308073
4.04192E+14,2,40,2,17,1,9,2,0,1,,,,9,93,6,41,4,1,9000,2,,,,,,Ph___ H___,,,,Central,15-44,4308073
4.04242E+14,1,40,2,15,1,10,2,0,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
4.04272E+14,5,40,2,41,1,12,3,0,3,,,,9,95,7,47,4,1,6000,1,9,92,1,1,4,Kinh doanh Gas,,Nông Dân,,Central,15-44,4308073
3.84052E+14,4,38,2,37,1,12,3,0,2,,,,9,92,1,1,4,1,3000,2,,,,,,Ngh___ Nông,,,,Central,15-44,4308073
4.04262E+14,4,40,2,35,1,9,2,0,3,,,,9,93,6,43,4,1,10000,2,,,,,,XÂY D___NG,,,,Central,15-44,4308073
4.64782E+14,1,46,2,25,1,9,2,0,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
4.64782E+14,1,46,2,33,1,11,2,0,1,,,,9,92,3,14,4,1,0,2,9,96,6,42,4,công nhân may,,ph___ h___,,Central,15-44,4308073
4.24412E+14,5,42,2,42,1,12,3,0,1,,,,7,72,3,33,2,1,4000,2,,,,,,CO KHI,,,,Central,15-44,4308073
5.25482E+14,1,52,2,30,1,12,4,4,1,,,,5,51,11,65,4,1,7000,1,,,,,,Nhân viên tài chính,,,,Central,15-44,4308073
3.83972E+14,2,38,2,15,1,10,2,0,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
4.04292E+14,4,40,2,42,1,9,1,0,1,2,,,9,93,6,41,4,1,0,2,6,61,1,2,1,THO XAY,,CHAM VA BAN CAY CANH,,Central,15-44,4308073
3.83922E+14,2,38,2,26,1,12,3,0,1,,,,7,75,3,15,6,1,8000,1,,,,,,công nhân giày da,,,,Central,15-44,4308073
6.76652E+14,1,67,2,29,1,12,5,0,3,,,,9,95,7,47,4,1,5000,2,6,61,1,1,4,buôn bán di___n n_____c,,làm v_____n,,Central,15-44,4308073
4.44582E+14,3,44,2,33,1,6,1,0,3,,,,9,94,9,56,4,2,,,,,,,,Làm Bánh Ít,,,,Central,15-44,4308073
5.65702E+14,4,56,2,34,1,9,2,0,2,,,,6,63,1,3,1,1,3500,2,,,,,,nuôi tr___ng và dánh b___t th___y s___n,,,,Central,15-44,4308073
5.25442E+14,2,52,2,32,1,7,1,0,1,,,,9,93,3,32,4,1,5000,1,,,,,,C__ khí,,,,Central,15-44,4308073
5.65732E+14,6,56,2,43,1,3,0,0,1,,,,9,92,1,2,4,1,1000,2,,,,,,l___t v___ cây keo,,,,Central,15-44,4308073
6.76622E+14,1,67,2,21,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
5.25472E+14,4,52,2,44,1,12,3,2,2,,,,9,92,1,1,1,1,1000,2,,,,,,nông dân,,,,Central,15-44,4308073
4.04292E+14,4,40,2,38,1,12,4,4,1,,,,4,43,6,43,4,1,7000,1,,,,,,k___ toán,,,,Central,15-44,4308073
5.65722E+14,5,56,2,38,1,12,4,2,3,,,,9,95,7,47,4,1,15000,2,4,42,12,47,4,bán t___p hóa,,buôn bán b___t d___ng s___n,,Central,15-44,4308073
5.65682E+14,1,56,2,34,1,6,1,0,3,,,,9,95,9,56,4,1,5000,2,9,92,1,1,4,buôn bán d___a,,làm gà,,Central,15-44,4308073
6.76632E+14,3,67,2,25,1,7,1,0,2,,,,6,61,1,1,2,1,10000,2,,,,,,làm r___y cho nha dình,,,,Central,15-44,4308073
6.76622E+14,3,67,2,31,1,9,2,0,2,,,,5,52,7,47,2,1,15000,1,9,95,7,47,4,công nhân,,bán hang,,Central,15-44,4308073
5.65682E+14,1,56,2,32,1,12,3,4,1,,,,4,44,12,68,4,1,12000,1,,,,,,nhân viên van phòng,,,,Central,15-44,4308073
6.76602E+14,1,67,2,17,1,11,2,0,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
6.76602E+14,3,67,2,33,1,12,4,4,3,,,,7,74,21,95,4,1,7000,2,,,,,,Th___ Di___n N____ca,,,,Central,15-44,4308073
5.65742E+14,1,56,2,27,1,12,5,0,1,,,,4,41,14,82,4,1,15000,1,,,,,,nhân viên van phòng,,,,Central,15-44,4308073
6.86782E+14,2,68,2,22,1,12,3,0,3,,,,9,95,9,56,4,1,20000,2,,,,,,ch___ quán cafe,,,,Central,15-44,4308073
6.76652E+14,1,67,2,44,1,12,5,0,1,,,,3,36,16,85,5,1,8500,1,,,,,,gvirn,,,,Central,15-44,4308073
6.66542E+14,2,66,2,23,1,12,4,4,3,,,,6,63,1,1,4,1,5000,2,,,,,,làm nông,,,,Central,15-44,4308073
3.84072E+14,5,38,2,41,1,9,2,2,3,,,,2,24,3,14,2,1,50000,1,,,,,,qu___n lý ho___t d___ng c___a công ty,,,,Central,15-44,4308073
3.83922E+14,3,38,2,26,1,12,3,0,3,,,,9,93,8,49,4,1,9000,1,,,,,,lái xe,,,,Central,15-44,4308073
5.25452E+14,3,52,2,35,1,12,3,0,1,,,,9,93,6,41,4,1,9000,1,,,,,,th___ h___,,,,Central,15-44,4308073
6.46272E+14,1,64,2,27,1,12,3,0,3,,,,7,75,7,45,2,1,6000,2,,,,,,s___a xe,,,,Central,15-44,4308073
3.83972E+14,4,38,2,38,1,12,3,0,3,,,,9,95,7,47,2,1,10000,2,,,,,,bán và s___a ch___a di___n tho___i,,,,Central,15-44,4308073
5.25492E+14,2,52,2,21,1,12,3,0,3,,,,5,51,16,85,4,1,7500,1,,,,,,d___y b__i,,,,Central,15-44,4308073
6.46312E+14,4,64,2,37,1,12,3,2,3,,,,8,82,7,45,2,1,6000,2,9,93,8,49,2,s___a xe,,lái xe,,Central,15-44,4308073
4.84972E+14,1,48,2,16,1,11,2,0,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
4.84972E+14,1,48,2,19,1,12,3,2,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
5.65722E+14,4,56,2,42,1,4,0,2,1,,,,9,93,8,49,5,1,10000,1,,,,,,lai xe tai cho cong ty,,,,Central,15-44,4308073
5.65682E+14,2,56,2,25,1,5,1,0,1,,,,7,75,21,96,4,1,4500,2,,,,,,tho cat toc,,,,Central,15-44,4308073
5.25442E+14,3,52,2,29,1,12,3,0,1,,,,9,93,3,16,4,1,8000,1,,,,,,công nhân,,,,Central,15-44,4308073
5.65742E+14,1,56,2,15,1,12,3,0,2,,,,6,61,1,1,1,1,1500,2,,,,,,Làm nông,,,,Central,15-44,4308073
5.65742E+14,3,56,2,42,1,7,1,0,2,,,,9,95,3,10,4,1,20000,2,,,,,,làm lò bánh mì,,,,Central,15-44,4308073
6.86793E+14,6,68,2,38,1,6,0,0,2,,,,6,61,1,1,1,1,7500,2,,,,,,nông,,,,Central,15-44,4308073
4.64782E+14,1,46,2,19,1,8,1,0,1,,,,9,96,21,96,4,1,5000,2,,,,,,ph___ bán gà rán,,,,Central,15-44,4308073
4.04262E+14,4,40,2,37,1,3,0,0,2,,,,6,62,1,1,1,1,0,1,,,,,,TH___Y S___N,,,,Central,15-44,4308073
3.84072E+14,2,38,2,24,1,12,3,0,1,3,,,7,75,3,31,2,1,3000,2,,,,,,làm m___c t___i nhà,,,,Central,15-44,4308073
5.25442E+14,3,52,2,23,1,11,2,0,1,,,,5,52,7,47,4,1,4000,1,8,82,3,23,2,giao hàng,,th___ rèn,,Central,15-44,4308073
5.65682E+14,2,56,2,30,1,12,5,0,3,,,,9,95,21,96,4,1,30000,2,,,,,,tu kinh doanh rua xe,,,,Central,15-44,4308073
4.64782E+14,3,46,2,28,1,9,2,2,1,,,,9,96,6,41,4,1,8000,2,9,92,1,3,4,th___ n___,,di bi___n,,Central,15-44,4308073
4.04272E+14,1,40,2,25,1,9,2,0,2,,,,6,63,1,1,4,1,0,2,,,,,,chan nuôi,,,,Central,15-44,4308073
5.25472E+14,2,52,2,42,1,9,2,0,2,,,,9,92,1,1,1,1,4000,2,,,,,,nông dân,,,,Central,15-44,4308073
5.25492E+14,3,52,2,42,1,9,2,0,1,,,,9,93,6,41,4,1,15000,1,,,,,,th___ h___,,,,Central,15-44,4308073
3.84052E+14,4,38,2,28,1,12,3,4,1,,,,0,2,15,84,5,1,10000,1,,,,,,Công an,,,,Central,15-44,4308073
6.86793E+14,2,68,2,16,1,10,2,0,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
6.46272E+14,1,64,2,22,1,9,2,0,1,3,,,9,95,7,47,2,1,5000,2,,,,,,bán quán phân bón,,,,Central,15-44,4308073
6.66542E+14,4,66,2,32,1,11,2,0,2,,,,6,61,1,1,1,1,5000,2,,,,,,tr___ng cà phê,,,,Central,15-44,4308073
6.46312E+14,3,64,2,31,1,11,2,0,3,,,,7,75,21,96,2,1,5000,2,,,,,,làm tóc,,,,Central,15-44,4308073
6.46312E+14,1,64,2,16,1,10,2,0,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
5.25502E+14,4,52,2,32,1,12,3,0,1,,,,9,93,6,41,4,1,12000,1,,,,,,xây d___ng,,,,Central,15-44,4308073
6.66542E+14,2,66,2,27,1,11,2,0,3,,,,6,63,1,1,4,1,5000,2,,,,,,làm nông,,,,Central,15-44,4308073
6.76632E+14,6,67,2,39,1,5,0,0,2,,,,6,61,1,1,1,1,5000,2,,,,,,tr___ng cây cà phê tiêu,,,,Central,15-44,4308073
6.66522E+14,4,66,2,39,1,9,2,0,2,3,,,6,61,1,1,1,1,700,2,3,33,12,68,2,nông dân,,tài chính,,Central,15-44,4308073
4.24432E+14,1,42,2,23,1,9,2,0,3,,,,6,63,1,1,4,1,5000,2,6,63,1,1,1,T___E XAY G___O,,NÔNG DÂN,,Central,15-44,4308073
6.86742E+14,1,68,2,25,1,7,1,0,3,,,,9,95,7,47,2,1,10000,2,,,,,,máy nông c__,,,,Central,15-44,4308073
6.76652E+14,1,67,2,32,1,12,4,0,3,,,,9,95,17,86,4,1,10000,2,,,,,,bán thu___c,,,,Central,15-44,4308073
4.64822E+14,4,46,2,38,1,12,3,3,2,3,,,9,95,7,47,4,1,10000,2,6,62,1,3,1,buôn bám d___ di___n,,dánh b___t th___y s___n,,Central,15-44,4308073
3.84002E+14,2,38,2,17,1,12,2,0,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
6.86782E+14,1,68,2,22,1,12,3,0,1,,,,5,51,9,56,4,1,10000,1,,,,,,d___ch v___ nhà hàng,,,,Central,15-44,4308073
4.04242E+14,5,40,2,36,1,10,2,0,1,,,,9,92,1,2,4,1,1075,2,9,92,1,1,1,LÀM KEO,,LÀM CÔNG VI___C NHÀ,,Central,15-44,4308073
5.65742E+14,2,56,2,15,1,7,1,0,2,,,,6,61,1,1,1,1,5000,2,,,,,,Làm nông nghi___p,,,,Central,15-44,4308073
4.44562E+14,1,44,2,26,1,9,2,0,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
5.25482E+14,3,52,2,29,1,6,1,0,1,,,,9,93,6,41,4,1,10000,2,,,,,,th___ h___,,,,Central,15-44,4308073
4.64772E+14,1,46,2,16,1,7,1,0,1,,,,8,83,8,49,4,1,6000,2,,,,,,lái xe máy xúc,,,,Central,15-44,4308073
5.65722E+14,2,56,2,23,1,12,3,0,3,,,,9,95,9,56,4,1,30000,1,9,93,21,96,4,tu kinh doanh quan nhau,,dien nuoc,,Central,15-44,4308073
6.86782E+14,2,68,2,25,1,12,4,0,3,,,,9,95,7,47,4,1,15000,2,,,,,,bán t___p hóa,,,,Central,15-44,4308073
6.76602E+14,1,67,2,26,1,12,3,0,3,,,,998,998,998,,4,2,,,,,,,,di lính vêd,,,,Central,15-44,4308073
4.24472E+14,1,42,2,17,1,12,2,0,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
4.04262E+14,1,40,2,16,1,4,0,0,1,,,,9,93,6,41,4,1,0,1,,,,,,PHU HO,,,,Central,15-44,4308073
6.76632E+14,4,67,2,19,1,12,3,0,2,,,,6,61,1,1,2,1,400,2,,,,,,làm r___y,,,,Central,15-44,4308073
4.64782E+14,3,46,2,17,1,12,2,0,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
4.24392E+14,1,42,2,38,1,12,3,0,2,,,,6,61,1,1,4,1,0,2,7,71,6,41,4,làm v_____n,,ph___ h___,,Central,15-44,4308073
5.25492E+14,4,52,2,35,1,12,3,2,1,,,,1,10,15,84,5,1,3100,1,9,93,6,41,4,nhân viên nhà n_____c,,th___ xây,,Central,15-44,4308073
6.66542E+14,2,66,2,27,1,12,3,0,2,,,,6,61,1,1,1,1,10000,2,,,,,,tr___ng cà phê,,,,Central,15-44,4308073
6.66492E+14,2,66,2,38,1,12,3,0,3,,,,9,95,9,56,2,1,5000,2,,,,,,bán quán,,,,Central,15-44,4308073
6.86742E+14,1,68,2,29,1,9,2,0,3,,,,7,75,21,96,2,1,30000,2,,,,,,cgir ti___m tóc,,,,Central,15-44,4308073
6.86793E+14,2,68,2,22,1,10,2,0,3,,,,7,74,21,95,4,1,8000,2,,,,,,th___ di___n c__,,,,Central,15-44,4308073
4.64782E+14,2,46,2,21,1,1,3,0,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
5.65682E+14,4,56,2,40,1,12,3,2,1,,,,1,14,15,84,5,1,4500,1,,,,,,cán b___ ___y ban nhân dân xã,,,,Central,15-44,4308073
4.84972E+14,2,48,2,15,1,9,2,0,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
5.65722E+14,1,56,2,39,1,7,1,0,3,,,,8,82,7,45,4,1,5000,2,,,,,,s___a xe máy,,,,Central,15-44,4308073
6.76602E+14,5,67,2,41,1,9,2,0,2,,,,6,61,1,1,4,1,7000,2,7,71,6,41,4,ladm v_____n,,pphuj hiot,,Central,15-44,4308073
4.64782E+14,1,46,2,20,1,12,3,1,1,,,,4,41,10,62,4,1,8000,2,,,,,,nhân viên k___ thu___t máy tính,,,,Central,15-44,4308073
3.83972E+14,3,38,2,33,1,12,3,0,3,,,,9,96,3,25,2,1,8000,2,,,,,,th___ c__ khí,,,,Central,15-44,4308073
6.66492E+14,3,66,2,41,1,5,0,0,2,,,,8,82,7,45,2,1,6000,2,,,,,,s___a xe,,,,Central,15-44,4308073
3.84002E+14,4,38,2,39,1,12,3,0,3,,,,7,72,19,98,4,1,1000,2,,,,,,C__ khí,,,,Central,15-44,4308073
6.76602E+14,1,67,2,42,1,10,2,0,2,,,,6,61,1,1,4,1,5000,2,,,,,,làm v_____n,,,,Central,15-44,4308073
5.25452E+14,2,52,2,16,1,10,2,0,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
5.65682E+14,2,56,2,29,1,12,5,0,3,,,,7,72,3,25,4,1,15000,2,,,,,,nhôm kính,,,,Central,15-44,4308073
3.83982E+14,4,38,2,42,1,12,3,0,3,,,,9,93,6,41,4,1,7000,2,,,,,,th___ xây,,,,Central,15-44,4308073
3.84002E+14,4,38,2,40,1,12,3,0,3,,,,7,75,3,30,4,1,15000,2,,,,,,s___a ch___a tàu thuy___n,,,,Central,15-44,4308073
3.83992E+14,4,38,2,39,1,12,3,0,1,2,,,9,93,6,41,4,1,9000,1,6,63,1,1,1,th___ xây,,làm ru___ng,,Central,15-44,4308073
3.84002E+14,2,38,2,23,1,12,3,2,1,,,,5,52,14,82,4,1,10000,1,,,,,,nhân viên di___n máy xanh,,,,Central,15-44,4308073
6.66472E+14,2,66,2,17,1,12,2,0,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
4.44542E+14,5,44,2,44,1,7,1,0,1,2,,,6,63,1,1,1,2,,,9,93,6,41,4,LAM NONG,,THO XAY,,Central,15-44,4308073
6.76652E+14,2,67,2,16,1,10,2,0,3,,,,9,95,9,56,2,1,150,2,,,,,,nhân viên phu quán bún,,,,Central,15-44,4308073
4.24432E+14,1,42,2,21,1,12,4,2,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
6.46222E+14,1,64,2,21,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
5.25472E+14,4,52,2,31,1,12,3,0,2,,,,9,92,1,1,1,1,6000,2,,,,,,nông dân,,,,Central,15-44,4308073
4.04282E+14,1,40,2,25,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
4.24482E+14,2,42,2,18,1,12,3,2,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
6.86742E+14,3,68,2,25,1,9,2,0,3,,,,8,82,7,45,4,1,8000,2,9,93,8,49,4,th___ s___a xe,,lái xe,,Central,15-44,4308073
6.66432E+14,1,66,2,17,1,11,2,0,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
6.86793E+14,2,68,2,16,1,10,2,0,2,,,,9,92,1,1,4,1,0,2,,,,,,dòng s___u riêng,,,,Central,15-44,4308073
4.04272E+14,3,40,2,29,1,12,3,2,1,,,,7,74,4,35,4,1,3000,2,,,,,,Di___n L___nh,,,,Central,15-44,4308073
6.46342E+14,3,64,2,32,1,12,3,0,2,,,,6,61,1,1,2,1,0,2,,,,,,"Làm ___t, nuôi bò",,,,Central,15-44,4308073
6.46342E+14,2,64,2,30,1,8,1,0,1,,,,7,72,3,25,2,1,0,2,,,,,,Làm c___a s___t,,,,Central,15-44,4308073
6.76632E+14,4,67,2,34,1,7,0,0,2,,,,6,61,1,1,1,1,3000,2,,,,,,r___y,,,,Central,15-44,4308073
5.25442E+14,4,52,2,41,1,12,3,0,2,,,,9,92,1,1,1,1,4000,2,,,,,,nông dân,,,,Central,15-44,4308073
5.65742E+14,1,56,2,19,1,9,2,0,1,,,,8,82,7,45,4,1,7000,1,,,,,,làm th___ s__n xe oto,,,,Central,15-44,4308073
4.64822E+14,3,46,2,44,1,6,1,0,1,,,,9,93,6,41,4,1,3000,2,,,,,,ph___ h___,,,,Central,15-44,4308073
3.83942E+14,3,38,2,44,1,12,3,0,1,,,,9,93,6,43,4,1,7000,1,,,,,,th___ xây,,,,Central,15-44,4308073
4.04192E+14,5,40,2,43,1,12,3,0,3,,,,9,93,21,96,4,1,6000,2,,,,,,C__ KHÍ,,,,Central,15-44,4308073
6.76602E+14,4,67,2,32,1,10,2,0,2,,,,6,61,1,1,4,1,0,2,9,93,8,49,4,làm v_____n,,ch___y xe ba gác,,Central,15-44,4308073
4.24462E+14,2,42,2,17,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,Central,15-44,4308073
1.005E+13,4,1,1,40,1,12,6,0,1,,,,4,41,16,85,5,1,10000,1,,,,,,nhân viên van phòng,,,,North,15-44,2255345
2.01781E+14,1,20,1,18,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,2255345
2.21961E+14,1,22,1,26,1,12,3,0,1,,,,9,95,9,56,2,1,15000,2,,,,,,buôn bán,,,,North,15-44,2255345
1.2681E+13,4,1,1,37,1,12,4,0,1,,,,5,52,8,53,4,1,12000,1,,,,,,nhân viên kinh doanh,,,,North,15-44,2255345
1.01801E+13,1,1,1,16,1,11,2,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,2255345
1.005E+13,2,1,1,22,1,12,3,0,1,,,,9,95,21,96,4,1,7000,1,,,,,,bán hàng,,,,North,15-44,2255345
1.5132E+14,4,15,1,41,1,12,3,0,1,,,,7,71,6,41,4,1,8000,2,,,,,,th___ xây,,,,North,15-44,2255345
3.13081E+14,1,31,1,17,1,9,2,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,2255345
2.21931E+14,1,22,1,19,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,2255345
1.7153E+14,4,17,1,38,1,12,3,0,1,,,,9,93,6,42,4,1,8000,2,,,,,,lao d___ng t___ do,,,,North,15-44,2255345
2.01781E+14,4,20,1,37,1,12,4,0,3,,,,5,52,7,47,2,1,12000,2,,,,,,bán hàng t___i nhà,,,,North,15-44,2255345
1.004E+13,1,1,1,22,1,12,3,0,1,,,,5,51,21,96,4,1,7000,1,,,,,,nhân viên làm tóc,,,,North,15-44,2255345
2.21931E+14,4,22,1,36,1,9,2,2,1,,,,9,93,3,10,6,1,7000,1,7,71,6,41,4,Lái Xe nâng,,l___p d___t di___n n_____c,,North,15-44,2255345
1.01901E+13,1,1,1,18,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,2255345
1.008E+13,1,1,1,25,1,10,3,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,2255345
2.01781E+14,4,20,1,32,1,12,3,0,3,,,,5,52,21,96,4,1,10000,2,,,,,,t___ kinh doanh di___n tho___i,,,,North,15-44,2255345
3.63561E+14,4,36,1,33,1,12,3,0,1,,,,7,75,3,10,4,1,10000,1,,,,,,công nhân nhà máy bánh mì,,,,North,15-44,2255345
1.005E+13,1,1,1,22,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,2255345
1.7153E+14,4,17,1,39,1,6,1,0,1,,,,9,93,6,41,4,1,5000,2,,,,,,th___ xây,,,,North,15-44,2255345
1.2681E+13,4,1,1,26,1,12,5,0,1,,,,8,81,3,33,4,1,12000,1,,,,,,k___ s__,,,,North,15-44,2255345
1.01801E+13,3,1,1,31,1,12,5,0,1,,,,4,44,20,99,6,1,12000,1,,,,,,nhân viên công t___ d_____c,,,,North,15-44,2255345
2.22051E+14,5,22,1,29,1,12,3,0,1,,,,8,81,4,35,4,1,10000,1,,,,,,công nhân,,,,North,15-44,2255345
1.514E+14,3,15,1,38,1,12,3,0,2,,,,6,61,1,1,1,1,0,2,,,,,,Nông Nghi___p,,,,North,15-44,2255345
3.13041E+14,1,31,1,36,1,12,3,0,1,,,,9,93,3,32,4,1,8000,1,,,,,,Công nhân,,,,North,15-44,2255345
2.21931E+14,1,22,1,15,1,10,2,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,2255345
1.02101E+13,2,1,1,42,1,12,4,2,1,,,,4,43,6,42,5,1,15000,1,,,,,,Làm Vi___c,,,,North,15-44,2255345
3.13171E+14,4,31,1,33,1,12,3,2,1,,,,8,82,3,33,4,1,12000,1,,,,,,công nhân,,,,North,15-44,2255345
1.008E+13,5,1,1,35,1,12,3,0,1,,,,9,93,6,41,4,1,10000,2,,,,,,xây d___ng,,,,North,15-44,2255345
1.006E+13,3,1,1,39,1,12,4,0,1,,,,4,41,3,18,5,1,12000,1,,,,,,nhân viên van phòng,,,,North,15-44,2255345
1.007E+13,1,1,1,27,1,12,5,0,1,,,,4,43,13,74,4,1,14000,1,,,,,,Nvvp,,,,North,15-44,2255345
1.4116E+14,1,14,1,18,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,2255345
1.5132E+14,2,15,1,16,1,10,2,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,2255345
2.01781E+14,4,20,1,41,1,12,3,0,1,,,,9,96,21,94,4,1,7500,1,,,,,,B___o B___,,,,North,15-44,2255345
2.21931E+14,1,22,1,42,1,9,2,1,3,,,,8,82,7,45,4,1,25000,2,,,,,,S___a ch___a xe máy,,,,North,15-44,2255345
1.008E+13,4,1,1,37,1,12,5,0,3,,,,9,95,7,47,2,1,20000,2,,,,,,kinh doanh,,,,North,15-44,2255345
1.004E+13,3,1,1,32,1,12,3,0,1,,,,7,75,3,15,5,1,8000,1,,,,,,công nhân gi___y da,,,,North,15-44,2255345
1.5132E+14,2,15,1,20,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,North,15-44,2255345
3.13041E+14,2,31,1,41,1,12,5,0,1,,,,4,41,12,68,4,1,30000,1,,,,,,toàn th___i gian,,,,North,15-44,2255345
1.006E+13,4,1,1,31,1,12,5,0,1,,,,4,41,6,42,4,1,25000,1,,,,,,nhân viên van phòng,,,,North,15-44,2255345
1.005E+13,2,1,1,24,1,12,3,2,1,,,,9,95,9,56,4,1,12000,1,,,,,,d___u b___p,,,,North,15-44,2255345
3.33281E+14,4,33,1,42,1,12,3,0,3,,,,7,71,6,41,4,1,10000,2,,,,,,Th___ Xây,,,,North,15-44,2255345
3.53531E+14,1,35,1,24,1,12,3,0,1,,,,7,74,20,99,6,1,6500,1,,,,,,Công Nhân cty Sumi,,,,North,15-44,2255345
1.005E+13,3,1,1,22,1,12,4,0,1,,,,4,41,6,42,5,1,15000,1,,,,,,Làm Vi___c,,,,North,15-44,2255345
2.52271E+14,4,25,1,40,1,12,3,0,3,,,,7,71,6,41,4,1,9000,2,,,,,,th___ xây,,,,North,15-44,2255345
2.21961E+14,4,22,1,40,1,12,3,1,1,,,,8,83,8,49,4,1,13000,1,,,,,,Lái xe taxi,,,,North,15-44,2255345
3.13041E+14,4,31,1,43,1,12,3,2,1,,,,8,81,3,24,4,1,12000,1,,,,,,công nhân,,,,North,15-44,2255345
1.2681E+13,4,1,1,38,1,12,3,2,1,,,,5,51,8,49,4,1,11000,1,,,,,,Lái Xe cho cty,,,,North,15-44,2255345
1.02101E+13,4,1,1,43,1,12,4,0,1,,,,4,41,6,41,5,1,25000,1,,,,,,Làm Vi___c,,,,North,15-44,2255345
3.13041E+14,1,31,1,22,1,12,3,0,1,,,,5,52,9,56,4,1,4000,1,4,44,21,96,4,nhân viên quán cà phê,,"viêt content,marketing",,North,15-44,2255345
1.91681E+14,4,19,1,38,1,6,1,0,2,,,,9,92,1,1,1,1,0,2,,,,,,làm nông nghi___p,,,,North,15-44,2255345
